講義名,平均評価ポイント,自由記述
1233211　食品学実験,平均評価ポイント　　3.66,2024/12/20（金）　～　2025/01/16（木） / 食品分析学で学んだことを実際に実験を行って理解を深めることができた。
1233211　食品学実験,平均評価ポイント　　3.66,2024/12/20（金）　～　2025/01/16（木） / 実験メンバー内でのチームワークが大事です。
1223103　食品学ゼミナール,平均評価ポイント　　3.52,2024/07/03（水）　～　2024/07/19（金） / 前期ありがとうございます
1223103　食品学ゼミナール,平均評価ポイント　　3.52,2024/07/03（水）　～　2024/07/19（金） / 食品に進むか迷っていたので授業を受けることができてよかった
1223103　食品学ゼミナール,平均評価ポイント　　3.52,2024/07/03（水）　～　2024/07/19（金） / 今後の進路や就職についてもう少し詳しく知りたかった。
1223103　食品学ゼミナール,平均評価ポイント　　3.52,2024/07/03（水）　～　2024/07/19（金） / 普段の生活に使える知識をたくさん学べたし、ワークも他の授業ではできないようなことが多くて面白かったです。
1223103　食品学ゼミナール,平均評価ポイント　　3.52,2024/07/03（水）　～　2024/07/19（金） / 食品コースの特色について学ぶことが出来ました。
1223103　食品学ゼミナール,平均評価ポイント　　3.52,2024/07/03（水）　～　2024/07/19（金） / 食品コースでやることが分かったから良かったです。
1223103　食品学ゼミナール,平均評価ポイント　　3.52,2024/07/03（水）　～　2024/07/19（金） / 身近にあるのに今まで気にしてこなかったことを学べたのでこれから意識していこうと思う。
1223103　食品学ゼミナール,平均評価ポイント　　3.52,2024/07/03（水）　～　2024/07/19（金） / 食品コースがどのようなことをするのか具体的に知れた。
1223103　食品学ゼミナール,平均評価ポイント　　3.52,2024/07/03（水）　～　2024/07/19（金） / 黙々とやるワークじゃなく、協力したり話し合ったりするワークが多く楽しく受けることができました。
1223103　食品学ゼミナール,平均評価ポイント　　3.52,2024/07/03（水）　～　2024/07/19（金） / 食品と生命環境と悩んでいたから、何となくわかった。
1223103　食品学ゼミナール,平均評価ポイント　　3.52,2024/07/03（水）　～　2024/07/19（金） / 普段の生活で役立つことが多かったので勉強になりました。
1223103　食品学ゼミナール,平均評価ポイント　　3.52,2024/07/03（水）　～　2024/07/19（金） / 実践型の授業で楽しかったです。
1223103　食品学ゼミナール,平均評価ポイント　　3.52,2024/07/03（水）　～　2024/07/19（金） / 普段あまり触れることのない食品の栄養成分を調べたり、官能評価をお茶で体験してみたりと面白かった。
1223103　食品学ゼミナール,平均評価ポイント　　3.52,2024/07/03（水）　～　2024/07/19（金） / 実験などあって楽しかった
1223103　食品学ゼミナール,平均評価ポイント　　3.52,2024/07/03（水）　～　2024/07/19（金） / 食品コースについて少し知ることができた
1223103　食品学ゼミナール,平均評価ポイント　　3.52,2024/07/03（水）　～　2024/07/19（金） / ロコモ診断など様々な体験ができて良かった。
1223103　食品学ゼミナール,平均評価ポイント　　3.52,2024/07/03（水）　～　2024/07/19（金） / 実際に食品から成分などを学んだことでより身近に感じられる授業で面白かった。
1223103　食品学ゼミナール,平均評価ポイント　　3.52,2024/07/03（水）　～　2024/07/19（金） / 前期の間ありがとうございました。食品の分野に関しては前々から興味があったのでそれが満たされるような講義ですごく楽しかったです。
1223103　食品学ゼミナール,平均評価ポイント　　3.52,2024/07/03（水）　～　2024/07/19（金） / 小テスト真面目にしたら大丈夫です
1223103　食品学ゼミナール,平均評価ポイント　　3.52,2024/07/03（水）　～　2024/07/19（金） / コースに行く人と行かない人も履修した方が良い。
1223103　食品学ゼミナール,平均評価ポイント　　3.52,2024/07/03（水）　～　2024/07/19（金） / 毎回出席をする。
1223103　食品学ゼミナール,平均評価ポイント　　3.52,2024/07/03（水）　～　2024/07/19（金） / どんなことを学ぶのかについて注目しながら授業を聞くといいかも
1223103　食品学ゼミナール,平均評価ポイント　　3.52,2024/07/03（水）　～　2024/07/19（金） / 食品コースに少しでも興味があるなら受けた方がいいと思います。初回授業だけでも。
1223103　食品学ゼミナール,平均評価ポイント　　3.52,2024/07/03（水）　～　2024/07/19（金） / 時間内にレポートを終わらせることと欠席をしないこと。食品コースを選ぶか少しでも悩んでいる人は取っておいたほうが良い。
1223103　食品学ゼミナール,平均評価ポイント　　3.52,2024/07/03（水）　～　2024/07/19（金） / 日々の授業課題に真剣に取り組んで、食品コースがどういうものなのか知ることが大切だと思う。
1223103　食品学ゼミナール,平均評価ポイント　　3.52,2024/07/03（水）　～　2024/07/19（金） / 出席とワークをしっかりと
1223103　食品学ゼミナール,平均評価ポイント　　3.52,2024/07/03（水）　～　2024/07/19（金） / 食品で迷ってる人、迷ってなくても時間がある人は受けるべきだと思います。
1223103　食品学ゼミナール,平均評価ポイント　　3.52,2024/07/03（水）　～　2024/07/19（金） / 普段から役に立つことばかりを学ぶのでしっかりと聞きましょう。
1223103　食品学ゼミナール,平均評価ポイント　　3.52,2024/07/03（水）　～　2024/07/19（金） / 食品分野に興味を持つきっかけになると思います。
1223103　食品学ゼミナール,平均評価ポイント　　3.52,2024/07/03（水）　～　2024/07/19（金） / 食品分野に関しての事が分かるのでちゃんと授業をきく
