講義名,平均評価ポイント,自由記述
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / わかりやすかった
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 最後の方が急に難しくなり、ほかの教科も課題が多くなりとても忙しくなりました。なので最初の方にも少し難しそうな授業を入れた方が良いと考えました。
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / この講義難しかったです
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 工業高校でついていけるか不安だったが、講義の内容や解説が分かりやすく、少し置いていかれ気味だがついていくことができた
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 小テストがあるので勉強のモチベーションに繋がった
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 解析と線形代数の復習が出来て意義のある講義だった。
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / とてもいい授業ありがとうございます。
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / わかりやすかった
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 問題だけに集中する時間を授業として持つことができ、有意義な時間だと思いました。
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 微分をある程度解けるようになった。
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 応援しています。
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 説明が分かりやすく助かった
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / とても分かりやすく説明していただきありがとうございました。
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / スライドや黒板を見ただけでも理解できてしまうぐらいわかりやすい。
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 解析Ⅰと線形代数Ⅰの内容を、授業で再度確認し、理解を深めることが出来たと思います。
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 小テストを通して解析や線形代数で理解できていない部分を知ることができ、諮問などで理解することができたので、有意義な授業だったと思います。
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 解析の復習が授業外だけでは無く、テストとしてできた事が良く、自分がどこが分かっていないかが明確に出てきて対応もできた。
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 何とか遅れないように食らいついているつもりです。
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 話しが聞きやすく、分かりやすい。 自分で解けるし、友達と解けるのでしっかりと出来た。
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 解析の内容をする事．
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / しっかりと分からない所は、復習して分かるようにした方が良い
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 毎週テストを受ける前にしっかり勉強しましょう。
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / がんばれ俺！！
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / がんばれ
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 真面目に受けるのと、数学が得意な友人は作った方がよいと思う。それと一番先生に質問できる機会なので、できなかったときは切り替えてすぐにわからないところを聞くべきだ。
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 勉強してれば行けます
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 勉強しろよ！！！！！！！！！！！！！
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 楽しいよ
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 第n次導関数など1回で理解するのが難しい単元は自分なりに解説を作るなどしてまとめて慣れるまで解いた方がいい
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 前回の数学演習のプリントの内容(主に解析で習った分野)を勉強していれば小テストは大体、合格点をとれると思うので頑張ってください
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 勉強してください。
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / わからない所は質問したら丁寧に教えてもらえます。
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 一回一回の授業内容を理解すれば難しくない。
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 復習必須！！
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 最初の方は簡単だが後半になるとどんどん難しくなります。
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / 授業前に復習したりすることが大切。 帰って頭の中で思い出すだけでもいいと思う
1712104　数学演習,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金） / しっかり復習などをする
